image,loai,dang,trangthai,split
dataset_demo/img004711.jpg,Chuối xiêm,Trái,Xanh,val
dataset_demo/img004642.jpg,Chuối xiêm,Trái,Chín,val
dataset_demo/img002746.jpg,Chuối sáp,Trái,Chín,val
dataset_demo/img002490.jpg,Chuối sáp,Nải,Xanh,val
dataset_demo/img004216.jpg,Chuối xiêm,Nải,Chín,val
dataset_demo/img000447.jpg,Chuối cau,Trái,Chín,val
dataset_demo/img001746.jpg,Chuối già,Trái,Chín,val
dataset_demo/img003773.jpg,Chuối táo quạ,Trái,Chín,test
dataset_demo/img002594.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img001312.jpg,Chuối già,Buồng,Xanh,test
dataset_demo/img000768.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img002901.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img000986.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img003758.jpg,Chuối táo quạ,Trái,Chín,test
dataset_demo/img000056.jpg,Chuối cau,Buồng,Xanh,test
dataset_demo/img004826.jpg,Chuối xiêm,Trái,Xanh,test
dataset_demo/img004657.jpg,Chuối xiêm,Trái,Xanh,test
dataset_demo/img001980.jpg,Chuối già,Trái,Chín,test
dataset_demo/img001484.jpg,Chuối già,Nải,Chín,test
dataset_demo/img002204.jpg,Chuối già,Trái,Xanh,test
dataset_demo/img003397.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img000317.jpg,Chuối cau,Nải,Xanh,test
dataset_demo/img000097.jpg,Chuối cau,Buồng,Xanh,test
dataset_demo/img002039.jpg,Chuối già,Trái,Xanh,test
dataset_demo/img002514.jpg,Chuối sáp,Nải,Xanh,test
dataset_demo/img002455.jpg,Chuối sáp,Nải,Chín,test
dataset_demo/img000810.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img001440.jpg,Chuối già,Nải,Chín,test
dataset_demo/img000123.jpg,Chuối cau,Buồng,Xanh,test
dataset_demo/img002664.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img002020.jpg,Chuối già,Trái,Xanh,test
dataset_demo/img003267.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img004707.jpg,Chuối xiêm,Trái,Xanh,test
dataset_demo/img004438.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img003180.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img001076.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img000889.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img000478.jpg,Chuối cau,Trái,Chín,test
dataset_demo/img001328.jpg,Chuối già,Buồng,Xanh,test
dataset_demo/img004006.jpg,Chuối xiêm,Buồng,Xanh,test
dataset_demo/img000469.jpg,Chuối cau,Trái,Chín,test
dataset_demo/img002794.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img002477.jpg,Chuối sáp,Nải,Xanh,test
dataset_demo/img003299.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img002578.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img003920.jpg,Chuối xiêm,Buồng,Xanh,test
dataset_demo/img003013.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img000585.jpg,Chuối cau,Trái,Chín,test
dataset_demo/img004567.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img004030.jpg,Chuối xiêm,Buồng,Xanh,test
dataset_demo/img001271.jpg,Chuối già,Buồng,Xanh,test
dataset_demo/img001647.jpg,Chuối già,Nải,Xanh,test
dataset_demo/img001055.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img000621.jpg,Chuối cau,Trái,Chín,test
dataset_demo/img004463.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img004512.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img001477.jpg,Chuối già,Nải,Chín,test
dataset_demo/img002833.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img002567.jpg,Chuối sáp,Trái,Chín,test
dataset_demo/img005117.jpg,Chuối xiêm,Trái,Xanh,test
dataset_demo/img003494.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img000503.jpg,Chuối cau,Trái,Chín,test
dataset_demo/img004449.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img000899.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img003613.jpg,Chuối táo quạ,Buồng,Xanh,test
dataset_demo/img001138.jpg,Chuối già,Buồng,Chín,test
dataset_demo/img001846.jpg,Chuối già,Trái,Chín,test
dataset_demo/img004009.jpg,Chuối xiêm,Buồng,Xanh,test
dataset_demo/img003902.jpg,Chuối xiêm,Buồng,Xanh,test
dataset_demo/img000843.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img001801.jpg,Chuối già,Trái,Chín,test
dataset_demo/img000917.jpg,Chuối cau,Trái,Xanh,test
dataset_demo/img001353.jpg,Chuối già,Buồng,Xanh,test
dataset_demo/img001406.jpg,Chuối già,Buồng,Xanh,test
dataset_demo/img003052.jpg,Chuối sáp,Trái,Xanh,test
dataset_demo/img001294.jpg,Chuối già,Buồng,Xanh,test
dataset_demo/img004774.jpg,Chuối xiêm,Trái,Xanh,test
dataset_demo/img004586.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img003586.jpg,Chuối táo quạ,Buồng,Xanh,test
dataset_demo/img004564.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img004327.jpg,Chuối xiêm,Trái,Chín,test
dataset_demo/img001743.jpg,Chuối già,Trái,Chín,test
