image,loai,dang,trangthai,split
img003030.jpg,Chuối sáp,Trái,Xanh,train
img002905.jpg,Chuối sáp,Trái,Chín,train
img003072.jpg,Chuối sáp,Trái,Xanh,train
img004979.jpg,Chuối xiêm,Trái,Xanh,train
img003819.jpg,Chuối táo quạ,Trái,Xanh,train
img004818.jpg,Chuối xiêm,Trái,Xanh,train
img004290.jpg,Chuối xiêm,Nải,Xanh,train
img001194.jpg,Chuối già,Buồng,Xanh,train
img000027.jpg,Chuối cau,Buồng,Chín,train
img001608.jpg,Chuối già,Nải,Xanh,train
img001568.png,Chuối già,Nải,Chín,train
img003729.jpg,Chuối táo quạ,Nải,Xanh,train
img004069.jpg,Chuối xiêm,Buồng,Xanh,train
img000277.jpg,Chuối cau,Nải,Chín,train
img005022.jpg,Chuối xiêm,Trái,Xanh,train
img001623.jpg,Chuối già,Nải,Xanh,train
img004445.jpg,Chuối xiêm,Trái,Chín,train
img001900.jpg,Chuối già,Trái,Chín,train
img004918.jpg,Chuối xiêm,Trái,Xanh,train
img003913.jpg,Chuối xiêm,Buồng,Xanh,train
img004004.jpg,Chuối xiêm,Buồng,Xanh,train
img003476.jpg,Chuối sáp,Trái,Xanh,train
img001768.jpg,Chuối già,Trái,Chín,train
img000878.jpg,Chuối cau,Trái,Xanh,train
img002719.jpg,Chuối sáp,Trái,Chín,train
img003751.jpg,Chuối táo quạ,Trái,Chín,train
img001957.jpg,Chuối già,Trái,Chín,train
img003846.jpg,Chuối xiêm,Buồng,Chín,train
img001963.jpg,Chuối già,Trái,Chín,train
img001252.jpg,Chuối già,Buồng,Xanh,train
img001772.jpg,Chuối già,Trái,Chín,train
img002639.jpg,Chuối sáp,Trái,Chín,train
img004354.jpg,Chuối xiêm,Trái,Chín,train
img002945.jpg,Chuối sáp,Trái,Chín,train
img000761.jpg,Chuối cau,Trái,Xanh,train
img000511.jpg,Chuối cau,Trái,Chín,train
img002317.jpg,Chuối sáp,Buồng,Xanh,train
img000309.jpg,Chuối cau,Nải,Xanh,train
img000556.jpg,Chuối cau,Trái,Chín,train
img004073.jpg,Chuối xiêm,Buồng,Xanh,train
img003533.jpg,Chuối táo quạ,Buồng,Xanh,train
img002848.jpg,Chuối sáp,Trái,Chín,train
img000739.jpg,Chuối cau,Trái,Chín,train
img004611.jpg,Chuối xiêm,Trái,Chín,train
img000935.jpg,Chuối cau,Trái,Xanh,train
img001441.jpg,Chuối già,Nải,Chín,train
img001362.jpg,Chuối già,Buồng,Xanh,train
img001730.jpg,Chuối già,Trái,Chín,train
img003803.jpg,Chuối táo quạ,Trái,Xanh,train
img004553.jpg,Chuối xiêm,Trái,Chín,train
img000984.jpg,Chuối cau,Trái,Xanh,train
img000331.jpg,Chuối cau,Nải,Xanh,train
img004662.jpg,Chuối xiêm,Trái,Xanh,train
img001551.jpg,Chuối già,Nải,Chín,train
img001330.jpg,Chuối già,Buồng,Xanh,train
img000816.jpg,Chuối cau,Trái,Xanh,train
img004401.jpg,Chuối xiêm,Trái,Chín,train
img004874.jpg,Chuối xiêm,Trái,Xanh,train
img001012.jpg,Chuối cau,Trái,Xanh,train
img005172.jpg,Chuối xiêm,Trái,Xanh,train
img003657.jpg,Chuối táo quạ,Nải,Chín,train
img001319.jpg,Chuối già,Buồng,Xanh,train
img000053.jpg,Chuối cau,Buồng,Xanh,train
img003354.jpg,Chuối sáp,Trái,Xanh,train
img002114.jpg,Chuối già,Trái,Xanh,train
img001769.jpg,Chuối già,Trái,Chín,train
img003056.jpg,Chuối sáp,Trái,Xanh,train
img004197.jpg,Chuối xiêm,Nải,Chín,train
img000303.jpg,Chuối cau,Nải,Xanh,train
img000039.jpg,Chuối cau,Buồng,Xanh,train
img001648.jpg,Chuối già,Nải,Xanh,train
img000565.jpg,Chuối cau,Trái,Chín,train
img002270.jpg,Chuối già,Trái,Xanh,train
img004792.jpg,Chuối xiêm,Trái,Xanh,train
img000258.jpg,Chuối cau,Nải,Chín,train
img002091.jpg,Chuối già,Trái,Xanh,train
img002838.jpg,Chuối sáp,Trái,Chín,train
img001516.jpg,Chuối già,Nải,Chín,train
img003688.jpg,Chuối táo quạ,Nải,Xanh,train
img000145.jpg,Chuối cau,Buồng,Xanh,train
img000037.jpg,Chuối cau,Buồng,Xanh,train
img001373.jpg,Chuối già,Buồng,Xanh,train
img002662.jpg,Chuối sáp,Trái,Chín,train
img003525.jpg,Chuối táo quạ,Buồng,Chín,train
img003196.jpg,Chuối sáp,Trái,Xanh,train
img001091.jpg,Chuối cau,Trái,Xanh,train
img001726.jpg,Chuối già,Trái,Chín,train
img004890.jpg,Chuối xiêm,Trái,Xanh,train
img002488.jpg,Chuối sáp,Nải,Xanh,train
img000672.jpg,Chuối cau,Trái,Chín,train
img004125.jpg,Chuối xiêm,Buồng,Xanh,train
img000184.jpg,Chuối cau,Nải,Chín,train
img000130.jpg,Chuối cau,Buồng,Xanh,train
img004895.jpg,Chuối xiêm,Trái,Xanh,train
img001808.jpg,Chuối già,Trái,Chín,train
img000148.jpg,Chuối cau,Buồng,Xanh,train
img005076.jpg,Chuối xiêm,Trái,Xanh,train
img001822.jpg,Chuối già,Trái,Chín,train
img005187.jpg,Chuối xiêm,Trái,Xanh,train
img002033.jpg,Chuối già,Trái,Xanh,train
img000363.jpg,Chuối cau,Trái,Chín,train
img002827.jpg,Chuối sáp,Trái,Chín,train
img005010.jpg,Chuối xiêm,Trái,Xanh,train
img003583.jpg,Chuối táo quạ,Buồng,Xanh,train
img002459.jpg,Chuối sáp,Nải,Chín,train
img002092.jpg,Chuối già,Trái,Xanh,train
img003898.jpg,Chuối xiêm,Buồng,Xanh,train
img000153.jpg,Chuối cau,Buồng,Xanh,train
img004907.jpg,Chuối xiêm,Trái,Xanh,train
img002939.jpg,Chuối sáp,Trái,Chín,train
img000528.jpg,Chuối cau,Trái,Chín,train
img000568.jpg,Chuối cau,Trái,Chín,train
img000513.jpg,Chuối cau,Trái,Chín,train
img000078.jpg,Chuối cau,Buồng,Xanh,train
img001418.jpg,Chuối già,Buồng,Xanh,train
img001498.jpg,Chuối già,Nải,Chín,train
img004080.jpg,Chuối xiêm,Buồng,Xanh,train
img000208.jpg,Chuối cau,Nải,Chín,train
img002771.jpg,Chuối sáp,Trái,Chín,train
img001771.jpg,Chuối già,Trái,Chín,train
img000196.jpg,Chuối cau,Nải,Chín,train
img004698.jpg,Chuối xiêm,Trái,Xanh,train
img001175.jpg,Chuối già,Buồng,Xanh,train
img004671.jpg,Chuối xiêm,Trái,Xanh,train
img004563.jpg,Chuối xiêm,Trái,Chín,train
img004092.jpg,Chuối xiêm,Buồng,Xanh,train
img004531.jpg,Chuối xiêm,Trái,Chín,train
img000414.jpg,Chuối cau,Trái,Chín,train
img003909.jpg,Chuối xiêm,Buồng,Xanh,train
img001952.jpg,Chuối già,Trái,Chín,train
img002447.jpg,Chuối sáp,Nải,Chín,train
img002010.jpg,Chuối già,Trái,Chín,train
img000991.jpg,Chuối cau,Trái,Xanh,train
img003679.jpg,Chuối táo quạ,Nải,Xanh,train
img003900.jpg,Chuối xiêm,Buồng,Xanh,train
img004003.jpg,Chuối xiêm,Buồng,Xanh,train
img004158.jpg,Chuối xiêm,Nải,Chín,train
img004328.jpg,Chuối xiêm,Trái,Chín,train
img001093.jpg,Chuối cau,Trái,Xanh,train
img001388.jpg,Chuối già,Buồng,Xanh,train
img002532.jpg,Chuối sáp,Nải,Xanh,train
img000405.jpg,Chuối cau,Trái,Chín,train
img000778.jpg,Chuối cau,Trái,Xanh,train
img004915.jpg,Chuối xiêm,Trái,Xanh,train
img000467.jpg,Chuối cau,Trái,Chín,train
img002847.jpg,Chuối sáp,Trái,Chín,train
img004988.jpg,Chuối xiêm,Trái,Xanh,train
img004578.jpg,Chuối xiêm,Trái,Chín,train
img000685.jpg,Chuối cau,Trái,Chín,train
img002088.jpg,Chuối già,Trái,Xanh,train
img004498.jpg,Chuối xiêm,Trái,Chín,train
img001949.jpg,Chuối già,Trái,Chín,train
img003771.jpg,Chuối táo quạ,Trái,Chín,train
img002584.jpg,Chuối sáp,Trái,Chín,train
img001641.jpg,Chuối già,Nải,Xanh,train
img001430.png,Chuối già,Buồng,Xanh,train
img000051.jpg,Chuối cau,Buồng,Xanh,train
img003051.jpg,Chuối sáp,Trái,Xanh,train
img003528.jpg,Chuối táo quạ,Buồng,Chín,train
img002360.jpg,Chuối sáp,Buồng,Xanh,train
img004524.jpg,Chuối xiêm,Trái,Chín,train
img003216.jpg,Chuối sáp,Trái,Xanh,train
img002155.jpg,Chuối già,Trái,Xanh,train
img004428.jpg,Chuối xiêm,Trái,Chín,train
img001466.jpg,Chuối già,Nải,Chín,train
img000970.jpg,Chuối cau,Trái,Xanh,train
img000892.jpg,Chuối cau,Trái,Xanh,train
img000343.jpg,Chuối cau,Nải,Xanh,train
img002972.jpg,Chuối sáp,Trái,Xanh,train
img000982.jpg,Chuối cau,Trái,Xanh,train
img001553.jpg,Chuối già,Nải,Chín,train
img004842.jpg,Chuối xiêm,Trái,Xanh,train
img002505.jpg,Chuối sáp,Nải,Xanh,train
img001989.jpg,Chuối già,Trái,Chín,train
img002129.jpg,Chuối già,Trái,Xanh,train
img002609.jpg,Chuối sáp,Trái,Chín,train
img004636.jpg,Chuối xiêm,Trái,Chín,train
img002432.jpg,Chuối sáp,Nải,Chín,train
img004086.jpg,Chuối xiêm,Buồng,Xanh,train
img002108.jpg,Chuối già,Trái,Xanh,train
img000858.jpg,Chuối cau,Trái,Xanh,train
img004238.jpg,Chuối xiêm,Nải,Chín,train
img002282.jpg,Chuối sáp,Buồng,Chín,train
img003746.jpg,Chuối táo quạ,Trái,Chín,train
img002570.jpg,Chuối sáp,Trái,Chín,train
img004483.jpg,Chuối xiêm,Trái,Chín,train
img004146.png,Chuối xiêm,Buồng,Xanh,train
img005004.jpg,Chuối xiêm,Trái,Xanh,train
img003499.jpg,Chuối sáp,Trái,Xanh,train
img002018.jpg,Chuối già,Trái,Xanh,train
img000173.jpg,Chuối cau,Nải,Chín,train
img001743.jpg,Chuối già,Trái,Chín,train
img002408.png,Chuối sáp,Buồng,Xanh,train
img000907.jpg,Chuối cau,Trái,Xanh,train
img000016.jpg,Chuối cau,Buồng,Chín,train
img004500.jpg,Chuối xiêm,Trái,Chín,train
img002217.jpg,Chuối già,Trái,Xanh,train
img003003.jpg,Chuối sáp,Trái,Xanh,train
img000172.jpg,Chuối cau,Nải,Chín,train
img002816.jpg,Chuối sáp,Trái,Chín,train
img000673.jpg,Chuối cau,Trái,Chín,train
img003986.jpg,Chuối xiêm,Buồng,Xanh,train
img003200.jpg,Chuối sáp,Trái,Xanh,train
img003001.jpg,Chuối sáp,Trái,Xanh,train
img001882.jpg,Chuối già,Trái,Chín,train
img000958.jpg,Chuối cau,Trái,Xanh,train
img004866.jpg,Chuối xiêm,Trái,Xanh,train
img004797.jpg,Chuối xiêm,Trái,Xanh,train
img003924.jpg,Chuối xiêm,Buồng,Xanh,train
img002510.jpg,Chuối sáp,Nải,Xanh,train
img000703.jpg,Chuối cau,Trái,Chín,train
img003556.jpg,Chuối táo quạ,Buồng,Xanh,train
img003830.jpg,Chuối xiêm,Buồng,Chín,train
img004859.jpg,Chuối xiêm,Trái,Xanh,train
img002355.jpg,Chuối sáp,Buồng,Xanh,train
img003287.jpg,Chuối sáp,Trái,Xanh,train
img004879.jpg,Chuối xiêm,Trái,Xanh,train
img000676.jpg,Chuối cau,Trái,Chín,train
img002289.jpg,Chuối sáp,Buồng,Chín,train
img003642.jpg,Chuối táo quạ,Nải,Chín,train
img004013.jpg,Chuối xiêm,Buồng,Xanh,train
img002418.jpg,Chuối sáp,Nải,Chín,train
img000883.jpg,Chuối cau,Trái,Xanh,train
img000356.jpg,Chuối cau,Trái,Chín,train
img002072.jpg,Chuối già,Trái,Xanh,train
img000058.jpg,Chuối cau,Buồng,Xanh,train
img002180.jpg,Chuối già,Trái,Xanh,train
img003807.jpg,Chuối táo quạ,Trái,Xanh,train
img003675.jpg,Chuối táo quạ,Nải,Xanh,train
img001758.jpg,Chuối già,Trái,Chín,train
img000374.jpg,Chuối cau,Trái,Chín,train
img001287.jpg,Chuối già,Buồng,Xanh,train
img000302.jpg,Chuối cau,Nải,Xanh,train
img002359.jpg,Chuối sáp,Buồng,Xanh,train
img000638.jpg,Chuối cau,Trái,Chín,train
img002750.jpg,Chuối sáp,Trái,Chín,train
img000845.jpg,Chuối cau,Trái,Xanh,train
img004798.jpg,Chuối xiêm,Trái,Xanh,train
img004353.jpg,Chuối xiêm,Trái,Chín,train
img002928.jpg,Chuối sáp,Trái,Chín,train
img002024.jpg,Chuối già,Trái,Xanh,train
img002319.jpg,Chuối sáp,Buồng,Xanh,train
img002908.jpg,Chuối sáp,Trái,Chín,train
img002743.jpg,Chuối sáp,Trái,Chín,train
img002698.jpg,Chuối sáp,Trái,Chín,train
img000944.jpg,Chuối cau,Trái,Xanh,train
img003759.jpg,Chuối táo quạ,Trái,Chín,train
img002585.jpg,Chuối sáp,Trái,Chín,train
img003115.jpg,Chuối sáp,Trái,Xanh,train
img004595.jpg,Chuối xiêm,Trái,Chín,train
img000332.jpg,Chuối cau,Nải,Xanh,train
img003676.jpg,Chuối táo quạ,Nải,Xanh,train
img004783.jpg,Chuối xiêm,Trái,Xanh,train
img001505.jpg,Chuối già,Nải,Chín,train
img004830.jpg,Chuối xiêm,Trái,Xanh,train
img004871.jpg,Chuối xiêm,Trái,Xanh,train
img000032.jpg,Chuối cau,Buồng,Chín,train
img005084.jpg,Chuối xiêm,Trái,Xanh,train
img001147.jpg,Chuối già,Buồng,Chín,train
img000724.jpg,Chuối cau,Trái,Chín,train
img002420.jpg,Chuối sáp,Nải,Chín,train
img001461.jpg,Chuối già,Nải,Chín,train
img002963.jpg,Chuối sáp,Trái,Xanh,train
img000357.jpg,Chuối cau,Trái,Chín,train
img004026.jpg,Chuối xiêm,Buồng,Xanh,train
img001267.jpg,Chuối già,Buồng,Xanh,train
img001858.jpg,Chuối già,Trái,Chín,train
img000835.jpg,Chuối cau,Trái,Xanh,train
img003938.jpg,Chuối xiêm,Buồng,Xanh,train
img001522.jpg,Chuối già,Nải,Chín,train
img002041.jpg,Chuối già,Trái,Xanh,train
img003858.jpg,Chuối xiêm,Buồng,Chín,train
img003535.jpg,Chuối táo quạ,Buồng,Xanh,train
img003152.jpg,Chuối sáp,Trái,Xanh,train
img002206.jpg,Chuối già,Trái,Xanh,train
img004665.jpg,Chuối xiêm,Trái,Xanh,train
img002105.jpg,Chuối già,Trái,Xanh,train
img000430.jpg,Chuối cau,Trái,Chín,train
img003915.jpg,Chuối xiêm,Buồng,Xanh,train
img000297.jpg,Chuối cau,Nải,Xanh,train
img004789.jpg,Chuối xiêm,Trái,Xanh,train
img002776.jpg,Chuối sáp,Trái,Chín,train
img003566.jpg,Chuối táo quạ,Buồng,Xanh,train
img001488.jpg,Chuối già,Nải,Chín,train
img001239.jpg,Chuối già,Buồng,Xanh,train
img004584.jpg,Chuối xiêm,Trái,Chín,train
img002742.jpg,Chuối sáp,Trái,Chín,train
img002357.jpg,Chuối sáp,Buồng,Xanh,train
img004251.png,Chuối xiêm,Nải,Chín,train
img001589.jpg,Chuối già,Nải,Xanh,train
img004526.jpg,Chuối xiêm,Trái,Chín,train
img004149.png,Chuối xiêm,Buồng,Xanh,train
img003119.jpg,Chuối sáp,Trái,Xanh,train
img003092.jpg,Chuối sáp,Trái,Xanh,train
img002277.jpg,Chuối sáp,Buồng,Chín,train
img004512.jpg,Chuối xiêm,Trái,Chín,train
img003615.jpg,Chuối táo quạ,Buồng,Xanh,train
img001208.jpg,Chuối già,Buồng,Xanh,train
img004744.jpg,Chuối xiêm,Trái,Xanh,train
img004396.jpg,Chuối xiêm,Trái,Chín,train
img004215.jpg,Chuối xiêm,Nải,Chín,train
img001085.jpg,Chuối cau,Trái,Xanh,train
img004005.jpg,Chuối xiêm,Buồng,Xanh,train
img002832.jpg,Chuối sáp,Trái,Chín,train
img004549.jpg,Chuối xiêm,Trái,Chín,train
img001658.jpg,Chuối già,Nải,Xanh,train
img004912.jpg,Chuối xiêm,Trái,Xanh,train
img005130.jpg,Chuối xiêm,Trái,Xanh,train
img004863.jpg,Chuối xiêm,Trái,Xanh,train
img000012.jpg,Chuối cau,Buồng,Chín,train
img002448.jpg,Chuối sáp,Nải,Chín,train
img003252.jpg,Chuối sáp,Trái,Xanh,train
img002511.jpg,Chuối sáp,Nải,Xanh,train
img002828.jpg,Chuối sáp,Trái,Chín,train
img004114.jpg,Chuối xiêm,Buồng,Xanh,train
img004216.jpg,Chuối xiêm,Nải,Chín,train
img004968.jpg,Chuối xiêm,Trái,Xanh,train
img003225.jpg,Chuối sáp,Trái,Xanh,train
img001660.jpg,Chuối già,Nải,Xanh,train
img002314.jpg,Chuối sáp,Buồng,Xanh,train
img004324.jpg,Chuối xiêm,Trái,Chín,train
img001594.jpg,Chuối già,Nải,Xanh,train
img002738.jpg,Chuối sáp,Trái,Chín,train
img000978.jpg,Chuối cau,Trái,Xanh,train
img004288.jpg,Chuối xiêm,Nải,Xanh,train
img001129.jpg,Chuối già,Buồng,Chín,train
img003322.jpg,Chuối sáp,Trái,Xanh,train
img004734.jpg,Chuối xiêm,Trái,Xanh,train
img001425.jpg,Chuối già,Buồng,Xanh,train
img002244.jpg,Chuối già,Trái,Xanh,train
img004248.jpg,Chuối xiêm,Nải,Chín,train
img001476.jpg,Chuối già,Nải,Chín,train
img003191.jpg,Chuối sáp,Trái,Xanh,train
img000230.jpg,Chuối cau,Nải,Chín,train
img004383.jpg,Chuối xiêm,Trái,Chín,train
img003993.jpg,Chuối xiêm,Buồng,Xanh,train
img000596.jpg,Chuối cau,Trái,Chín,train
img005009.jpg,Chuối xiêm,Trái,Xanh,train
img005041.jpg,Chuối xiêm,Trái,Xanh,train
img000510.jpg,Chuối cau,Trái,Chín,train
img004786.jpg,Chuối xiêm,Trái,Xanh,train
img000138.jpg,Chuối cau,Buồng,Xanh,train
img003341.jpg,Chuối sáp,Trái,Xanh,train
img002461.jpg,Chuối sáp,Nải,Chín,train
img001154.jpg,Chuối già,Buồng,Xanh,train
img003265.jpg,Chuối sáp,Trái,Xanh,train
img003702.jpg,Chuối táo quạ,Nải,Xanh,train
img002209.jpg,Chuối già,Trái,Xanh,train
img001479.jpg,Chuối già,Nải,Chín,train
img002904.jpg,Chuối sáp,Trái,Chín,train
img001312.jpg,Chuối già,Buồng,Xanh,train
img001061.jpg,Chuối cau,Trái,Xanh,train
img005007.jpg,Chuối xiêm,Trái,Xanh,train
img000328.jpg,Chuối cau,Nải,Xanh,train
img001497.jpg,Chuối già,Nải,Chín,train
img000562.jpg,Chuối cau,Trái,Chín,train
img004301.jpg,Chuối xiêm,Trái,Chín,train
img005058.jpg,Chuối xiêm,Trái,Xanh,train
img000593.jpg,Chuối cau,Trái,Chín,train
img001884.jpg,Chuối già,Trái,Chín,train
img000463.jpg,Chuối cau,Trái,Chín,train
img004519.jpg,Chuối xiêm,Trái,Chín,train
img001813.jpg,Chuối già,Trái,Chín,train
img004201.jpg,Chuối xiêm,Nải,Chín,train
img000777.jpg,Chuối cau,Trái,Xanh,train
img003666.jpg,Chuối táo quạ,Nải,Chín,train
img004761.jpg,Chuối xiêm,Trái,Xanh,train
img000031.jpg,Chuối cau,Buồng,Chín,train
img000677.jpg,Chuối cau,Trái,Chín,train
img002301.jpg,Chuối sáp,Buồng,Chín,train
img003096.jpg,Chuối sáp,Trái,Xanh,train
img005063.jpg,Chuối xiêm,Trái,Xanh,train
img000617.jpg,Chuối cau,Trái,Chín,train
img003010.jpg,Chuối sáp,Trái,Xanh,train
img005097.jpg,Chuối xiêm,Trái,Xanh,train
img003301.jpg,Chuối sáp,Trái,Xanh,train
img004237.jpg,Chuối xiêm,Nải,Chín,train
img002636.jpg,Chuối sáp,Trái,Chín,train
img004923.jpg,Chuối xiêm,Trái,Xanh,train
img003082.jpg,Chuối sáp,Trái,Xanh,train
img000974.jpg,Chuối cau,Trái,Xanh,train
img004936.jpg,Chuối xiêm,Trái,Xanh,train
img001969.jpg,Chuối già,Trái,Chín,train
img000161.jpg,Chuối cau,Buồng,Xanh,train
img000081.jpg,Chuối cau,Buồng,Xanh,train
img001613.jpg,Chuối già,Nải,Xanh,train
img001042.jpg,Chuối cau,Trái,Xanh,train
img004971.jpg,Chuối xiêm,Trái,Xanh,train
img000293.jpg,Chuối cau,Nải,Xanh,train
img002991.jpg,Chuối sáp,Trái,Xanh,train
img001880.jpg,Chuối già,Trái,Chín,train
img000320.jpg,Chuối cau,Nải,Xanh,train
img003809.jpg,Chuối táo quạ,Trái,Xanh,train
img004535.jpg,Chuối xiêm,Trái,Chín,train
img003192.jpg,Chuối sáp,Trái,Xanh,train
img003291.jpg,Chuối sáp,Trái,Xanh,train
img004172.jpg,Chuối xiêm,Nải,Chín,train
img002229.jpg,Chuối già,Trái,Xanh,train
img000104.jpg,Chuối cau,Buồng,Xanh,train
img004552.jpg,Chuối xiêm,Trái,Chín,train
img003374.jpg,Chuối sáp,Trái,Xanh,train
img002713.jpg,Chuối sáp,Trái,Chín,train
img000649.jpg,Chuối cau,Trái,Chín,train
img004717.jpg,Chuối xiêm,Trái,Xanh,train
img002971.jpg,Chuối sáp,Trái,Xanh,train
img000285.jpg,Chuối cau,Nải,Chín,train
img000806.jpg,Chuối cau,Trái,Xanh,train
img002675.jpg,Chuối sáp,Trái,Chín,train
img003625.jpg,Chuối táo quạ,Nải,Chín,train
img004511.jpg,Chuối xiêm,Trái,Chín,train
img000544.jpg,Chuối cau,Trái,Chín,train
img001585.jpg,Chuối già,Nải,Xanh,train
img004921.jpg,Chuối xiêm,Trái,Xanh,train
img001052.jpg,Chuối cau,Trái,Xanh,train
img001313.jpg,Chuối già,Buồng,Xanh,train
img003370.jpg,Chuối sáp,Trái,Xanh,train
img000852.jpg,Chuối cau,Trái,Xanh,train
img003747.jpg,Chuối táo quạ,Trái,Chín,train
img004167.jpg,Chuối xiêm,Nải,Chín,train
img000783.jpg,Chuối cau,Trái,Xanh,train
img000751.jpg,Chuối cau,Trái,Chín,train
img004816.jpg,Chuối xiêm,Trái,Xanh,train
img003434.jpg,Chuối sáp,Trái,Xanh,train
img003255.jpg,Chuối sáp,Trái,Xanh,train
img000201.jpg,Chuối cau,Nải,Chín,train
img000368.jpg,Chuối cau,Trái,Chín,train
img000808.jpg,Chuối cau,Trái,Xanh,train
img003244.jpg,Chuối sáp,Trái,Xanh,train
img001029.jpg,Chuối cau,Trái,Xanh,train
img004888.jpg,Chuối xiêm,Trái,Xanh,train
img001365.jpg,Chuối già,Buồng,Xanh,train
img003707.jpg,Chuối táo quạ,Nải,Xanh,train
img003614.jpg,Chuối táo quạ,Buồng,Xanh,train
img002874.jpg,Chuối sáp,Trái,Chín,train
img004091.jpg,Chuối xiêm,Buồng,Xanh,train
img001749.jpg,Chuối già,Trái,Chín,train
img002878.jpg,Chuối sáp,Trái,Chín,train
img000504.jpg,Chuối cau,Trái,Chín,train
img004886.jpg,Chuối xiêm,Trái,Xanh,train
img004019.jpg,Chuối xiêm,Buồng,Xanh,train
img001078.jpg,Chuối cau,Trái,Xanh,train
img002876.jpg,Chuối sáp,Trái,Chín,train
img003194.jpg,Chuối sáp,Trái,Xanh,train
img003827.jpg,Chuối xiêm,Buồng,Chín,train
img001309.jpg,Chuối già,Buồng,Xanh,train
img000758.jpg,Chuối cau,Trái,Xanh,train
img003043.jpg,Chuối sáp,Trái,Xanh,train
img000287.jpg,Chuối cau,Nải,Chín,train
img004195.jpg,Chuối xiêm,Nải,Chín,train
img001527.jpg,Chuối già,Nải,Chín,train
img002243.jpg,Chuối già,Trái,Xanh,train
img000264.jpg,Chuối cau,Nải,Chín,train
img001336.jpg,Chuối già,Buồng,Xanh,train
img000135.jpg,Chuối cau,Buồng,Xanh,train
img003288.jpg,Chuối sáp,Trái,Xanh,train
img001968.jpg,Chuối già,Trái,Chín,train
img004130.jpg,Chuối xiêm,Buồng,Xanh,train
img004656.jpg,Chuối xiêm,Trái,Xanh,train
img003891.jpg,Chuối xiêm,Buồng,Chín,train
img003204.jpg,Chuối sáp,Trái,Xanh,train
img005200.jpg,Chuối xiêm,Trái,Xanh,train
img001288.jpg,Chuối già,Buồng,Xanh,train
img002896.jpg,Chuối sáp,Trái,Chín,train
img000955.jpg,Chuối cau,Trái,Xanh,train
img003572.jpg,Chuối táo quạ,Buồng,Xanh,train
img003221.jpg,Chuối sáp,Trái,Xanh,train
img003911.jpg,Chuối xiêm,Buồng,Xanh,train
img001657.jpg,Chuối già,Nải,Xanh,train
img000115.jpg,Chuối cau,Buồng,Xanh,train
img000378.jpg,Chuối cau,Trái,Chín,train
img004545.jpg,Chuối xiêm,Trái,Chín,train
img002038.jpg,Chuối già,Trái,Xanh,train
img003249.jpg,Chuối sáp,Trái,Xanh,train
img001684.jpg,Chuối già,Trái,Chín,train
img001087.jpg,Chuối cau,Trái,Xanh,train
img000624.jpg,Chuối cau,Trái,Chín,train
img005020.jpg,Chuối xiêm,Trái,Xanh,train
img003498.jpg,Chuối sáp,Trái,Xanh,train
img003502.jpg,Chuối sáp,Trái,Xanh,train
img001573.jpg,Chuối già,Nải,Xanh,train
img002236.jpg,Chuối già,Trái,Xanh,train
img001506.jpg,Chuối già,Nải,Chín,train
img002504.jpg,Chuối sáp,Nải,Xanh,train
img004902.jpg,Chuối xiêm,Trái,Xanh,train
img004067.jpg,Chuối xiêm,Buồng,Xanh,train
img004119.jpg,Chuối xiêm,Buồng,Xanh,train
img004967.jpg,Chuối xiêm,Trái,Xanh,train
img003021.jpg,Chuối sáp,Trái,Xanh,train
img002081.jpg,Chuối già,Trái,Xanh,train
img003663.jpg,Chuối táo quạ,Nải,Chín,train
img001663.jpg,Chuối già,Nải,Xanh,train
img004441.jpg,Chuối xiêm,Trái,Chín,train
img000578.jpg,Chuối cau,Trái,Chín,train
img000618.jpg,Chuối cau,Trái,Chín,train
img003009.jpg,Chuối sáp,Trái,Xanh,train
img004074.jpg,Chuối xiêm,Buồng,Xanh,train
img002688.jpg,Chuối sáp,Trái,Chín,train
img000358.jpg,Chuối cau,Trái,Chín,train
img002377.jpg,Chuối sáp,Buồng,Xanh,train
img004338.jpg,Chuối xiêm,Trái,Chín,train
img000797.jpg,Chuối cau,Trái,Xanh,train
img000945.jpg,Chuối cau,Trái,Xanh,train
img000694.jpg,Chuối cau,Trái,Chín,train
img001006.jpg,Chuối cau,Trái,Xanh,train
img004551.jpg,Chuối xiêm,Trái,Chín,train
img003884.jpg,Chuối xiêm,Buồng,Chín,train
img000103.jpg,Chuối cau,Buồng,Xanh,train
img001156.jpg,Chuối già,Buồng,Xanh,train
img002663.jpg,Chuối sáp,Trái,Chín,train
img004813.jpg,Chuối xiêm,Trái,Xanh,train
img002022.jpg,Chuối già,Trái,Xanh,train
img001271.jpg,Chuối già,Buồng,Xanh,train
img001839.jpg,Chuối già,Trái,Chín,train
img003223.jpg,Chuối sáp,Trái,Xanh,train
img004964.jpg,Chuối xiêm,Trái,Xanh,train
img000185.jpg,Chuối cau,Nải,Chín,train
img000508.jpg,Chuối cau,Trái,Chín,train
img004055.jpg,Chuối xiêm,Buồng,Xanh,train
img004060.jpg,Chuối xiêm,Buồng,Xanh,train
img003325.jpg,Chuối sáp,Trái,Xanh,train
img002685.jpg,Chuối sáp,Trái,Chín,train
img002028.jpg,Chuối già,Trái,Xanh,train
img000335.jpg,Chuối cau,Nải,Xanh,train
img001849.jpg,Chuối già,Trái,Chín,train
img005026.jpg,Chuối xiêm,Trái,Xanh,train
img004555.jpg,Chuối xiêm,Trái,Chín,train
img003564.jpg,Chuối táo quạ,Buồng,Xanh,train
